id,console-name,product-name,loose-price
35584,Amiibo,Mario - Super Mario,$14.75
38613,Amiibo,Mario - Wedding,$20.08
4695321,Amiibo,"Mario 30th, Modern - Japanese",
39974,Amiibo,Mario Odyssey Wedding 3 Pack,$59.06
35432,Amiibo,Marth,$14.25
35433,Amiibo,Mega Man,$13.00
38604,Amiibo,Mega Man - Gold,$65.36
65207,Amiibo,Mega Man - Mega Man 11,$47.00
35445,Amiibo,Meta Knight,$16.59
37507,Amiibo,Meta Knight - Kirby Series,$10.97
38612,Amiibo,Metroid 2 Pack,$99.49
2253312,Amiibo,Metroid Dread 2 Amiibo Pack,$14.90
3233477,Amiibo,Metroid Dread Samus,$13.60
444732,Amiibo,Metroid [Japan],$77.00
36335,Amiibo,Mewtwo,$15.39
36337,Amiibo,Mii 3 Pack,$86.98
59647,Amiibo,Mii Brawler,$40.00
59646,Amiibo,Mii Gunner,$30.00
72810,Amiibo,Mii SwordFighter,$62.68
3399481,Amiibo,Min Min,$18.65
40513,Amiibo,Mipha,$23.30
36195,Amiibo,Mr. Game & Watch,$24.90
65208,Amiibo,Navirou,$91.09
35590,Amiibo,Ness,$17.42
1331689,Amiibo,Octoling Boy,$32.59
235773,Amiibo,Octoling Girl,$32.85
2332241,Amiibo,Octoling Octopus,$36.00
4317417,Amiibo,Octoling [Blue],$24.99
36062,Amiibo,Olimar,$16.35
65209,Amiibo,One-Eyed Liolaeus and Rider [Boy],$49.99
65220,Amiibo,One-Eyed Liolaeus and Rider [Girl],$59.99
35591,Amiibo,Pac-Man,$13.64
1944598,Amiibo,Palamute,$14.50
3727236,Amiibo,Palamute Monster Hunter Rise Sun Break,
1331742,Amiibo,Palico,$12.89
3727235,Amiibo,Palico Monster Hunter Rise Sun Break,
35868,Amiibo,Palutena,$17.48
35417,Amiibo,Peach,$14.50
35448,Amiibo,Peach - No Legs,$60.61
35586,Amiibo,Peach - Super Mario,$16.25
38614,Amiibo,Peach - Wedding,$25.00
3188225,Amiibo,Pearl,$21.49
49644,Amiibo,Pearl & Marina 2 Pack,$30.28
62453,Amiibo,Pichu,$22.57
35434,Amiibo,Pikachu,$8.52
38611,Amiibo,Pikmin,$41.69
55848,Amiibo,Piranha Plant,$29.12
35435,Amiibo,Pit,$15.71
71777,Amiibo,Plague Knight,$22.19
62452,Amiibo,Pokemon Trainer,$45.00
37522,Amiibo,Poochy,$65.00
4037136,Amiibo,Power-Up Band [Daisy],
4037121,Amiibo,Power-Up Band [Luigi],
4037115,Amiibo,Power-Up Band [Mario],$49.99
4037131,Amiibo,Power-Up Band [Peach],
4037173,Amiibo,Power-Up Band [Toad],
4037139,Amiibo,Power-Up Band [Yoshi],$34.40
35418,Amiibo,Princess Zelda,$39.42
65206,Amiibo,Qbby,$240.14
71780,Amiibo,Qurupeco & Dan,$37.00
37498,Amiibo,ROB,$15.23
37499,Amiibo,ROB - Famicom,$16.21
2290933,Amiibo,Razewing Ratha,$17.72
37490,Amiibo,Reese,$5.60
37496,Amiibo,Resetti,$5.28
36104,Amiibo,Retro 3 Pack,$34.44
40512,Amiibo,Revali,$21.26
67554,Amiibo,Richter,$19.99
53886,Amiibo,Ridley,$19.95
35595,Amiibo,Robin,$18.51
35444,Amiibo,Rosalina,$35.25
37513,Amiibo,Rosalina - Super Mario,$29.99
37502,Amiibo,Rover,$4.63
37501,Amiibo,Roy,$15.97
37500,Amiibo,Ryu,$10.03
35436,Amiibo,Samus,$14.29
36064,Amiibo,Samus - Zero Suit,$10.25
2311981,Amiibo,Samus Aran,$47.00
4562535,Amiibo,Sephiroth [Super Smash Bros],
35437,Amiibo,Sheik,$21.09
37491,Amiibo,Shovel Knight,$15.25
66985,Amiibo,Shovel Knight Treasure Trove 3 Pack,$32.55
66984,Amiibo,Shovel Knight [Gold Edition],$17.08
35446,Amiibo,Shulk,$25.14
65645,Amiibo,Simon,$19.97
4205884,Amiibo,Small-Fry,$22.63
63713,Amiibo,Snake,$29.86
53781,Amiibo,Solaire of Astora,$63.03
35438,Amiibo,Sonic,$29.17
71776,Amiibo,Specter Knight,$15.17
38599,Amiibo,Splatoon 3 Pack,$29.99
53878,Amiibo,Splatoon 3 Pack [Alt Colors],$123.22
53887,Amiibo,Splatoon 3 Pack [Octoling],$70.80
63730,Amiibo,Squirtle,$14.11
4046776,Amiibo,Steve,$25.33
4023715,Amiibo,Steve & Alex 2-Pack,$21.99
58267,Amiibo,Super Mario Cereal,$13.26
1376956,Amiibo,Terry,$36.53
45140,Amiibo,Tiki,$42.86
37497,Amiibo,Timmy & Tommy,$15.00
35589,Amiibo,Toad,$9.61
36339,Amiibo,Tom Nook,$7.64
37520,Amiibo,Toon Link & Zelda,$33.88
2290935,Amiibo,Tsukino,$19.83
40511,Amiibo,Urbosa,$20.00
35440,Amiibo,Villager,$13.00
37505,Amiibo,Waddle Dee,$15.17
37518,Amiibo,Waluigi,$14.34
35592,Amiibo,Wario,$21.05
37519,Amiibo,Wario - Super Mario,$24.74
815126,Amiibo,Warp Pipe Stand,$32.49
35441,Amiibo,Wii Fit Trainer,$15.14
53888,Amiibo,Wolf,$29.90
36176,Amiibo,Yarn Yoshi - Blue,$14.23
36177,Amiibo,Yarn Yoshi - Green,$15.50
36178,Amiibo,"Yarn Yoshi - Mega, Green",$122.33
36175,Amiibo,Yarn Yoshi - Pink,$13.60
35442,Amiibo,Yoshi,$17.08
35588,Amiibo,Yoshi - Super Mario,$12.00
58197,Amiibo,Young Link,$40.00
2189248,Amiibo,Zelda & Loftwing,$10.10
37523,Amiibo,Zelda - Breath of Wild,$27.99
62474,Amiibo,Zelda - Toon,$19.97
2754896,Amiibo Cards,Ace #443 [Animal Crossing Series 5],$1.25
2741826,Amiibo Cards,Admiral #32 [Animal Crossing Welcome Amiibo],$23.99
2741594,Amiibo Cards,Agent S #198 [Animal Crossing Series 2],$1.95
2741568,Amiibo Cards,Agnes #172 [Animal Crossing Series 2],$5.90
2741420,Amiibo Cards,Al #025 [Animal Crossing Series 1],$1.88
2741549,Amiibo Cards,Alfonso #153 [Animal Crossing Series 2],$2.46
2741578,Amiibo Cards,Alice #182 [Animal Crossing Series 2],$4.90
2741431,Amiibo Cards,Alli #036 [Animal Crossing Series 1],$2.14
2741471,Amiibo Cards,Amelia #075 [Animal Crossing Series 1],$3.99
2741738,Amiibo Cards,Anabelle #343 [Animal Crossing Series 4],$3.38
2741615,Amiibo Cards,Anchovy #219 [Animal Crossing Series 3],$2.33
2741792,Amiibo Cards,Angus #398 [Animal Crossing Series 4],$3.24
2741580,Amiibo Cards,Anicotti #184 [Animal Crossing Series 2],$1.61
2528445,Amiibo Cards,Animal Crossing Cards Series 1,$3.14
2528446,Amiibo Cards,Animal Crossing Cards Series 2,$1.99
2528447,Amiibo Cards,Animal Crossing Cards Series 3,$2.10
2528448,Amiibo Cards,Animal Crossing Cards Series 4,$2.64
3186052,Amiibo Cards,Animal Crossing Cards Series 5,$2.89
1847481,Amiibo Cards,Animal Crossing Sanrio Collaboration Pack,$6.50
2741584,Amiibo Cards,Ankha #188 [Animal Crossing Series 2],$20.00
2741479,Amiibo Cards,Annalisa #083 [Animal Crossing Series 1],$1.40
2741763,Amiibo Cards,Annalise #367 [Animal Crossing Series 4],$2.22
2741691,Amiibo Cards,Antonio #295 [Animal Crossing Series 3],$3.50
2741693,Amiibo Cards,Apollo #297 [Animal Crossing Series 3],$10.00
2741754,Amiibo Cards,Apple #359 [Animal Crossing Series 4],$6.86
2741672,Amiibo Cards,Astrid #276 [Animal Crossing Series 3],$1.80
2754881,Amiibo Cards,Audie #428 [Animal Crossing Series 5],$1.98
2741752,Amiibo Cards,Aurora #357 [Animal Crossing Series 4],$7.96
2741646,Amiibo Cards,Ava #250 [Animal Crossing Series 3],$1.49
2741536,Amiibo Cards,Avery #140 [Animal Crossing Series 2],$6.33
2741486,Amiibo Cards,Axel #090 [Animal Crossing Series 1],$2.04
2754899,Amiibo Cards,Azalea #446 [Animal Crossing Series 5],$2.00
2741688,Amiibo Cards,Baabara #292 [Animal Crossing Series 3],$2.45
2741372,Amiibo Cards,Baby Luigi Baseball [Mario Sports Superstars],
2741374,Amiibo Cards,Baby Luigi Golf [Mario Sports Superstars],
2741375,Amiibo Cards,Baby Luigi Horse Racing [Mario Sports Superstars],
2741371,Amiibo Cards,Baby Luigi Soccer [Mario Sports Superstars],
2741373,Amiibo Cards,Baby Luigi Tennis [Mario Sports Superstars],
2741367,Amiibo Cards,Baby Mario Baseball [Mario Sports Superstars],
2741369,Amiibo Cards,Baby Mario Golf [Mario Sports Superstars],
2741370,Amiibo Cards,Baby Mario Horse Racing [Mario Sports Superstars],
2741366,Amiibo Cards,Baby Mario Soccer [Mario Sports Superstars],
2741368,Amiibo Cards,Baby Mario Tennis [Mario Sports Superstars],
2741633,Amiibo Cards,Bam #237 [Animal Crossing Series 3],$7.36
2741451,Amiibo Cards,Bangle #056 [Animal Crossing Series 1],$2.99
2741772,Amiibo Cards,Barold #378 [Animal Crossing Series 4],$4.10
2741825,Amiibo Cards,Bea #31 [Animal Crossing Welcome Amiibo],$27.06
2741645,Amiibo Cards,Beardo #249 [Animal Crossing Series 3],$3.95
2741563,Amiibo Cards,Beau #167 [Animal Crossing Series 2],$9.58
2741769,Amiibo Cards,Becky #375 [Animal Crossing Series 4],$2.09
2741465,Amiibo Cards,Bella #069 [Animal Crossing Series 1],$4.95
2741567,Amiibo Cards,Benedict #171 [Animal Crossing Series 2],$1.65
2741480,Amiibo Cards,Benjamin #084 [Animal Crossing Series 1],$2.50
2741489,Amiibo Cards,Bertha #093 [Animal Crossing Series 1],$1.99
2741570,Amiibo Cards,Bettina #174 [Animal Crossing Series 2],$1.51
2741560,Amiibo Cards,Bianca #164 [Animal Crossing Series 2],$5.00
2741466,Amiibo Cards,Biff #070 [Animal Crossing Series 1],$1.85
2741595,Amiibo Cards,Big Top #199 [Animal Crossing Series 2],$1.99
2741428,Amiibo Cards,Bill #033 [Animal Crossing Series 1],$4.24
2741814,Amiibo Cards,Billy #20 [Animal Crossing Welcome Amiibo],$20.00
2741377,Amiibo Cards,Birdo Baseball [Mario Sports Superstars],
2741379,Amiibo Cards,Birdo Golf [Mario Sports Superstars],
2741380,Amiibo Cards,Birdo Horse Racing [Mario Sports Superstars],
2741376,Amiibo Cards,Birdo Soccer [Mario Sports Superstars],
2741378,Amiibo Cards,Birdo Tennis [Mario Sports Superstars],
2741675,Amiibo Cards,Biskit #279 [Animal Crossing Series 3],$5.99
2741816,Amiibo Cards,Bitty #22 [Animal Crossing Welcome Amiibo],$17.50
2741535,Amiibo Cards,Blaire #139 [Animal Crossing Series 2],$3.75
2741510,Amiibo Cards,Blanca #114 [Animal Crossing Series 2],$6.39
2741658,Amiibo Cards,Blanche #262 [Animal Crossing Series 3],$4.64
2741598,Amiibo Cards,Blathers #202 [Animal Crossing Series 3],$3.06
2754859,Amiibo Cards,Blathers #406 [Animal Crossing Series 5],$6.86
2741427,Amiibo Cards,Bluebear #032 [Animal Crossing Series 1],$6.28
2741413,Amiibo Cards,Bob #018 [Animal Crossing Series 1],$10.53
2741444,Amiibo Cards,Bonbon #049 [Animal Crossing Series 1],$3.61
2741737,Amiibo Cards,Bones #342 [Animal Crossing Series 4],$4.48
2741362,Amiibo Cards,Boo Baseball [Mario Sports Superstars],
2741364,Amiibo Cards,Boo Golf [Mario Sports Superstars],
2741365,Amiibo Cards,Boo Horse Racing [Mario Sports Superstars],
2741361,Amiibo Cards,Boo Soccer [Mario Sports Superstars],
2741363,Amiibo Cards,Boo Tennis [Mario Sports Superstars],
2741502,Amiibo Cards,Booker #106 [Animal Crossing Series 2],$2.50
2741685,Amiibo Cards,Boomer #289 [Animal Crossing Series 3],$13.61
2741723,Amiibo Cards,Boone #328 [Animal Crossing Series 4],$2.29
2741828,Amiibo Cards,Boots #34 [Animal Crossing Welcome Amiibo],$26.66
2741805,Amiibo Cards,Boris #11 [Animal Crossing Welcome Amiibo],$19.98
2741352,Amiibo Cards,Bowser Baseball [Mario Sports Superstars],
2741354,Amiibo Cards,Bowser Golf [Mario Sports Superstars],$20.00
2741355,Amiibo Cards,Bowser Horse Racing [Mario Sports Superstars],
2741357,Amiibo Cards,Bowser Jr. Baseball [Mario Sports Superstars],
2741359,Amiibo Cards,Bowser Jr. Golf [Mario Sports Superstars],$14.00
2741360,Amiibo Cards,Bowser Jr. Horse Racing [Mario Sports Superstars],
2741356,Amiibo Cards,Bowser Jr. Soccer [Mario Sports Superstars],
2741358,Amiibo Cards,Bowser Jr. Tennis [Mario Sports Superstars],
2741351,Amiibo Cards,Bowser Soccer [Mario Sports Superstars],
2741353,Amiibo Cards,Bowser Tennis [Mario Sports Superstars],
2741815,Amiibo Cards,Boyd #21 [Animal Crossing Welcome Amiibo],$11.69
2741665,Amiibo Cards,Bree #269 [Animal Crossing Series 3],$2.41
2741698,Amiibo Cards,Brewster #302 [Animal Crossing Series 4],$6.68
2741545,Amiibo Cards,Broccolo #149 [Animal Crossing Series 2],$2.07
2741724,Amiibo Cards,Broffina #329 [Animal Crossing Series 4],$1.40
2741783,Amiibo Cards,Bruce #389 [Animal Crossing Series 4],$6.21
2741624,Amiibo Cards,Bubbles #228 [Animal Crossing Series 3],$2.89
2741664,Amiibo Cards,Buck #268 [Animal Crossing Series 3],$1.25
2741565,Amiibo Cards,Bud #169 [Animal Crossing Series 2],$1.50
2741483,Amiibo Cards,Bunnie #087 [Animal Crossing Series 1],$5.21
2741551,Amiibo Cards,Butch #155 [Animal Crossing Series 2],$2.60
2741841,Amiibo Cards,Buzz #47 [Animal Crossing Welcome Amiibo],$10.00
2754865,Amiibo Cards,C.J. #412 [Animal Crossing Series 5],$11.94
2741789,Amiibo Cards,Cally #395 [Animal Crossing Series 4],$2.29
2741579,Amiibo Cards,Camofrog #183 [Animal Crossing Series 2],$1.98
2741628,Amiibo Cards,Canberra #232 [Animal Crossing Series 3],$1.71
2741830,Amiibo Cards,Candi #36 [Animal Crossing Welcome Amiibo],$19.50
2741541,Amiibo Cards,Carmen #145 [Animal Crossing Series 2],$2.03
2741686,Amiibo Cards,Caroline #290 [Animal Crossing Series 3],$2.49
2741807,Amiibo Cards,Carrie #13 [Animal Crossing Welcome Amiibo],$28.64
2741833,Amiibo Cards,Cashmere #39 [Animal Crossing Welcome Amiibo],$18.84
2741701,Amiibo Cards,Celeste #305 [Animal Crossing Series 4],$6.75
2754860,Amiibo Cards,Celeste #407 [Animal Crossing Series 5],$12.78
2741758,Amiibo Cards,Celia #363 [Animal Crossing Series 4],$2.72
2754892,Amiibo Cards,Cephalobot #439 [Animal Crossing Series 5],$1.25
2741540,Amiibo Cards,Cesar #144 [Animal Crossing Series 2],$1.50
2754894,Amiibo Cards,Chabwick #441 [Animal Crossing Series 5],$2.20
2741680,Amiibo Cards,Chadder #284 [Animal Crossing Series 3],$4.12
2741848,Amiibo Cards,Chai #S4 [Animal Crossing Sanrio],$5.97
2741582,Amiibo Cards,Charlise #186 [Animal Crossing Series 2],$1.66
2741849,Amiibo Cards,Chelsea #S5 [Animal Crossing Sanrio],$4.75
2741418,Amiibo Cards,Cheri #023 [Animal Crossing Series 1],$6.05
2741473,Amiibo Cards,Cherry #077 [Animal Crossing Series 1],$11.73
2741647,Amiibo Cards,Chester #251 [Animal Crossing Series 3],$5.40
2741638,Amiibo Cards,Chevre #242 [Animal Crossing Series 3],$5.27
2741482,Amiibo Cards,Chief #086 [Animal Crossing Series 1],$3.50
2741512,Amiibo Cards,Chip #116 [Animal Crossing Series 2],$2.00
2741581,Amiibo Cards,Chops #185 [Animal Crossing Series 2],$4.21
2741762,Amiibo Cards,Chow #368 [Animal Crossing Series 4],$2.66
2741696,Amiibo Cards,Chrissy #300 [Animal Crossing Series 3],$9.71
2741821,Amiibo Cards,Claude #27 [Animal Crossing Welcome Amiibo],$20.00
2741683,Amiibo Cards,Claudia #287 [Animal Crossing Series 3],$2.25
2741484,Amiibo Cards,Clay #088 [Animal Crossing Series 1],$5.45
2741842,Amiibo Cards,Cleo #48 [Animal Crossing Welcome Amiibo],$24.17
2741464,Amiibo Cards,Clyde #068 [Animal Crossing Series 1],$1.51
2741522,Amiibo Cards,Coach #126 [Animal Crossing Series 2],$1.50
2741470,Amiibo Cards,Cobb #074 [Animal Crossing Series 1],$2.10
2741546,Amiibo Cards,Coco #150 [Animal Crossing Series 2],$14.89
2741492,Amiibo Cards,Cole #096 [Animal Crossing Series 1],$3.13
2741629,Amiibo Cards,Colton #233 [Animal Crossing Series 3],$3.72
2741533,Amiibo Cards,Cookie #137 [Animal Crossing Series 2],$7.73
2741501,Amiibo Cards,Copper #105 [Animal Crossing Series 2],$2.25
2741625,Amiibo Cards,Cousteau #229 [Animal Crossing Series 3],$5.36
2741786,Amiibo Cards,Cranston #392 [Animal Crossing Series 4],$5.20
2741725,Amiibo Cards,Croque #330 [Animal Crossing Series 4],$4.44
2741682,Amiibo Cards,Cube #286 [Animal Crossing Series 3],$4.10
2741667,Amiibo Cards,Curlos #271 [Animal Crossing Series 3],$2.75
2741684,Amiibo Cards,Curly #288 [Animal Crossing Series 3],$1.49
2741415,Amiibo Cards,Curt #020 [Animal Crossing Series 1],$1.57
2754882,Amiibo Cards,Cyd #429 [Animal Crossing Series 5],$1.35
2741490,Amiibo Cards,Cyrano #094 [Animal Crossing Series 1],$1.49
2741606,Amiibo Cards,Cyrus #210 [Animal Crossing Series 3],$2.89
2741398,Amiibo Cards,DJ KK #003 [Animal Crossing Series 1],$5.06
2741654,Amiibo Cards,Daisy #258 [Animal Crossing Series 3],$8.93
2741322,Amiibo Cards,Daisy Baseball [Mario Sports Superstars],
2741324,Amiibo Cards,Daisy Golf [Mario Sports Superstars],
2741325,Amiibo Cards,Daisy Horse Racing [Mario Sports Superstars],
2754867,Amiibo Cards,Daisy Mae #414 [Animal Crossing Series 5],$10.21
2741321,Amiibo Cards,Daisy Soccer [Mario Sports Superstars],
2741323,Amiibo Cards,Daisy Tennis [Mario Sports Superstars],
2741449,Amiibo Cards,Deena #054 [Animal Crossing Series 1],$1.46
2741636,Amiibo Cards,Deirdre #240 [Animal Crossing Series 3],$6.56
2741619,Amiibo Cards,Del #223 [Animal Crossing Series 3],$3.25
2741430,Amiibo Cards,Deli #035 [Animal Crossing Series 1],$3.00
2741694,Amiibo Cards,Derwin #298 [Animal Crossing Series 3],$1.99
2741485,Amiibo Cards,Diana #089 [Animal Crossing Series 1],$9.75
2741347,Amiibo Cards,Diddy Kong Baseball [Mario Sports Superstars],
2741349,Amiibo Cards,Diddy Kong Golf [Mario Sports Superstars],
2741350,Amiibo Cards,Diddy Kong Horse Racing [Mario Sports Superstars],
2741346,Amiibo Cards,Diddy Kong Soccer [Mario Sports Superstars],$20.00
2741348,Amiibo Cards,Diddy Kong Tennis [Mario Sports Superstars],
2741404,Amiibo Cards,Digby #009 [Animal Crossing Series 1],$3.25
2741609,Amiibo Cards,Digby #213 [Animal Crossing Series 3],$3.41
2741652,Amiibo Cards,Diva #256 [Animal Crossing Series 3],$2.82
2741721,Amiibo Cards,Dizzy #326 [Animal Crossing Series 4],$5.40
2741840,Amiibo Cards,Dobie #46 [Animal Crossing Welcome Amiibo],$175.00
2741767,Amiibo Cards,Doc #372 [Animal Crossing Series 4],$2.83
2754880,Amiibo Cards,Dom #427 [Animal Crossing Series 5],$1.75
2741508,Amiibo Cards,Don Resetti #112 [Animal Crossing Series 2],
2741610,Amiibo Cards,Don Resetti #214 [Animal Crossing Series 3],
2741342,Amiibo Cards,Donkey Kong Baseball [Mario Sports Superstars],
2741344,Amiibo Cards,Donkey Kong Golf [Mario Sports Superstars],
2741345,Amiibo Cards,Donkey Kong Horse Racing [Mario Sports Superstars],
2741341,Amiibo Cards,Donkey Kong Soccer [Mario Sports Superstars],
2741343,Amiibo Cards,Donkey Kong Tennis [Mario Sports Superstars],
2741674,Amiibo Cards,Dora #278 [Animal Crossing Series 3],$2.26
2741730,Amiibo Cards,Dotty #335 [Animal Crossing Series 4],$4.85
2741639,Amiibo Cards,Drago #243 [Animal Crossing Series 3],$4.87
2741577,Amiibo Cards,Drake #181 [Animal Crossing Series 2],$1.97
2741585,Amiibo Cards,Drift #189 [Animal Crossing Series 2],$2.78
2741559,Amiibo Cards,Ed #163 [Animal Crossing Series 2],$1.71
2741532,Amiibo Cards,Egbert #136 [Animal Crossing Series 2],$1.49
2741748,Amiibo Cards,Elise #353 [Animal Crossing Series 4],$1.61
2741827,Amiibo Cards,Ellie #33 [Animal Crossing Welcome Amiibo],$25.00
2741745,Amiibo Cards,Elmer #350 [Animal Crossing Series 4],$2.99
2741642,Amiibo Cards,Eloise #246 [Animal Crossing Series 3],$3.81
2741627,Amiibo Cards,Elvis #231 [Animal Crossing Series 3],$1.88
2741729,Amiibo Cards,Erik #334 [Animal Crossing Series 4],$14.82
2741847,Amiibo Cards,Etoile #S3 [Animal Crossing Sanrio],$5.36
2741476,Amiibo Cards,Eugene #080 [Animal Crossing Series 1],$4.52
2741477,Amiibo Cards,Eunice #081 [Animal Crossing Series 1],$3.25
2754901,Amiibo Cards,Faith #448 [Animal Crossing Series 5],$1.00
2741733,Amiibo Cards,Fang #338 [Animal Crossing Series 4],$9.99
2741414,Amiibo Cards,Fauna #019 [Animal Crossing Series 1],$18.63
2741515,Amiibo Cards,Felicity #119 [Animal Crossing Series 2],$3.73
2741561,Amiibo Cards,Filbert #165 [Animal Crossing Series 2],$6.75
2754866,Amiibo Cards,Flick #413 [Animal Crossing Series 5],$18.00
2741573,Amiibo Cards,Flip #177 [Animal Crossing Series 2],$1.99
2741469,Amiibo Cards,Flo #073 [Animal Crossing Series 1],$2.42
2741670,Amiibo Cards,Flora #274 [Animal Crossing Series 3],$10.81
2741462,Amiibo Cards,Flurry #067 [Animal Crossing Series 1],$8.00
2741695,Amiibo Cards,Francine #299 [Animal Crossing Series 3],$11.25
2741679,Amiibo Cards,Frank #283 [Animal Crossing Series 3],$1.61
2741612,Amiibo Cards,Franklin #216 [Animal Crossing Series 3],$2.01
2741632,Amiibo Cards,Freckles #236 [Animal Crossing Series 3],$3.00
2754898,Amiibo Cards,Frett #445 [Animal Crossing Series 5],$1.00
2741592,Amiibo Cards,Freya #196 [Animal Crossing Series 2],$4.29
2741634,Amiibo Cards,Friga #238 [Animal Crossing Series 3],$1.89
2741734,Amiibo Cards,Frita #339 [Animal Crossing Series 4],$3.00
2741787,Amiibo Cards,Frobert #393 [Animal Crossing Series 4],$4.71
2741519,Amiibo Cards,Fuschia #123 [Animal Crossing Series 2],
2741552,Amiibo Cards,Gabi #156 [Animal Crossing Series 2],$1.71
2741661,Amiibo Cards,Gala #265 [Animal Crossing Series 3],$4.00
2741659,Amiibo Cards,Gaston #263 [Animal Crossing Series 3],$2.72
2741785,Amiibo Cards,Gayle #391 [Animal Crossing Series 4],$4.96
2741649,Amiibo Cards,Genji #253 [Animal Crossing Series 3],$10.70
2741436,Amiibo Cards,Gigi #040 [Animal Crossing Series 1],$1.48
2741590,Amiibo Cards,Gladys #194 [Animal Crossing Series 2],$2.71
2741775,Amiibo Cards,Gloria #381 [Animal Crossing Series 4],$2.00
2741712,Amiibo Cards,Goldie #317 [Animal Crossing Series 4],$5.00
2774594,Amiibo Cards,Goldie [Animal Crossing Amiibo Festival],$9.08
2741836,Amiibo Cards,Gonzo #42 [Animal Crossing Welcome Amiibo],$31.66
2741478,Amiibo Cards,Goose #082 [Animal Crossing Series 1],$2.71
2741703,Amiibo Cards,Gracie #307 [Animal Crossing Series 4],$5.64
2741719,Amiibo Cards,Graham #324 [Animal Crossing Series 4],$2.88
2741607,Amiibo Cards,Grams #211 [Animal Crossing Series 3],$1.49
2741650,Amiibo Cards,Greta #254 [Animal Crossing Series 3],$1.63
2741788,Amiibo Cards,Grizzly #394 [Animal Crossing Series 4],$4.01
2741547,Amiibo Cards,Groucho #151 [Animal Crossing Series 2],$1.51
2741461,Amiibo Cards,Gruff #066 [Animal Crossing Series 1],$1.97
2741709,Amiibo Cards,Gulliver #314 [Animal Crossing Series 4],$6.16
2754871,Amiibo Cards,Gulliver #418 [Animal Crossing Series 5],$6.85
2741521,Amiibo Cards,Gwen #125 [Animal Crossing Series 2],$1.49
2741671,Amiibo Cards,Hamlet #275 [Animal Crossing Series 3],$3.90
2741591,Amiibo Cards,Hamphrey #195 [Animal Crossing Series 2],$2.66
2741637,Amiibo Cards,Hans #241 [Animal Crossing Series 3],$3.10
2741406,Amiibo Cards,Harriet #011 [Animal Crossing Series 1],$7.15
2741520,Amiibo Cards,Harry #124 [Animal Crossing Series 2],$1.21
2754870,Amiibo Cards,Harvey #417 [Animal Crossing Series 5],$7.49
2741644,Amiibo Cards,Hazel #248 [Animal Crossing Series 3],$4.79
2741488,Amiibo Cards,Henry #092 [Animal Crossing Series 1],$5.37
2741777,Amiibo Cards,Hippeux #383 [Animal Crossing Series 4],$1.75
2741796,Amiibo Cards,Hopkins #02 [Animal Crossing Welcome Amiibo],
2741575,Amiibo Cards,Hopper #179 [Animal Crossing Series 2],$2.59
2741800,Amiibo Cards,Hornsby #06 [Animal Crossing Welcome Amiibo],$40.50
2741803,Amiibo Cards,Huck #09 [Animal Crossing Welcome Amiibo],$21.50
2741574,Amiibo Cards,Hugh #178 [Animal Crossing Series 2],$1.49
2741791,Amiibo Cards,Iggly #397 [Animal Crossing Series 4],$2.88
2741843,Amiibo Cards,Ike #49 [Animal Crossing Welcome Amiibo],$35.89
2754887,Amiibo Cards,Ione #434 [Animal Crossing Series 5],$4.14
2741396,Amiibo Cards,Isabelle #001 [Animal Crossing Series 1],$4.85
2741509,Amiibo Cards,Isabelle #113 [Animal Crossing Series 2],$3.76
2741611,Amiibo Cards,Isabelle #215 [Animal Crossing Series 3],$5.65
2741697,Amiibo Cards,Isabelle #301 [Animal Crossing Series 4],$3.82
2754856,Amiibo Cards,Isabelle #403 [Animal Crossing Series 5],$10.60
2754877,Amiibo Cards,Isabelle #424 [Animal Crossing Series 5],$6.45
2741513,Amiibo Cards,Jack #117 [Animal Crossing Series 2],$5.02
2741812,Amiibo Cards,Jacob #18 [Animal Crossing Welcome Amiibo],$22.00
2741765,Amiibo Cards,Jacques #370 [Animal Crossing Series 4],$3.97
2741423,Amiibo Cards,Jambette #028 [Animal Crossing Series 1],$1.99
2741571,Amiibo Cards,Jay #175 [Animal Crossing Series 2],$1.76
2741472,Amiibo Cards,Jeremiah #076 [Animal Crossing Series 1],$5.00
